sei,fornecedor,valor,score,status,n_docs,tem_cadeia
SEI-270006/036183/2025,TARGET MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA ME,5700.00,,nao_coletado,0,0
SEI-270060/000693/2024,R2S DISTRIBUIDORA E REPRESENTAÇÃO LTDA,5678.20,,nao_coletado,0,0
SEI-270006/011058/2026,MEDFUTURA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS DE SAÚDE LTDA,5629.95,,nao_coletado,0,0
SEI-270006/010473/2024,DISTRIBUIÇÃO DE MEDICAMENTOS PAMED LTDA,5590.00,,nao_coletado,0,0
SEI-270006/010271/2025,LABORATÓRIOS B. BRAUN S.A,5584.00,,nao_coletado,0,0
SEI-270120/002430/2023,GOLDEM DISTRIBUIDORA E REPRESENTAÇÃO LTDA,5580.00,,nao_coletado,0,0
SEI-270006/011552/2024,DENTAL BONSUCESSO PRODUTOS ODONTOLÓGICOS LTDA,5521.20,,nao_coletado,0,0
SEI-270005/001923/2025,TAVELO COMÉRCIO E DISTRIBUIDORA LTDA,5463.88,,nao_coletado,0,0
SEI-270060/003278/2023,DLW COMERCIAL DISTRIBUIDORA LTDA,5397.60,,nao_coletado,0,0
SEI-270006/029176/2024,JRG DISTRIBUIDORA DE MEDICAMENTOS HOSPITALARES LTDA -,5381.94,,nao_coletado,0,0
SEI-270005/001930/2025,STAR COMERCIO LTDA,5370.44,,nao_coletado,0,0
SEI-270006/024801/2025,RIO MEIER COMERCIO DE MATERIAIS ODONTO-HOSPITALARES LTDA,5370.24,,nao_coletado,0,0
SEI-270006/012178/2025,RIO MEIER COMERCIO DE MATERIAIS ODONTO-HOSPITALARES LTDA,5341.94,,nao_coletado,0,0
SEI-270006/021117/2024,DENTAL BONSUCESSO PRODUTOS ODONTOLÓGICOS LTDA,5335.08,,nao_coletado,0,0
SEI-270006/008937/2025,RL SURGICAL CARE LTDA,5332.50,,nao_coletado,0,0
SEI-270006/027191/2025,HUNTER CIENTIFICA COMERCIAL E SERVIÇOS LTDA,5318.55,,nao_coletado,0,0
SEI-270057/000951/2022,R2S DISTRIBUIDORA E REPRESENTAÇÃO LTDA,5298.00,,nao_coletado,0,0
SEI-270006/029221/2024,ANTIBIOTICOS DO BRASIL LTDA (FILIAL),5280.00,,nao_coletado,0,0
SEI-270006/001784/2025,DENTAL BONSUCESSO PRODUTOS ODONTOLÓGICOS LTDA,5242.86,,nao_coletado,0,0
SEI-270060/000798/2024,UNIQUE DISTRIBUIDORA DE MEDICAMENTOS EIRELI,5220.00,,nao_coletado,0,0
SEI-270006/032393/2025,ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA ME (MATRIZ),5220.00,,nao_coletado,0,0
SEI-270006/010701/2026,DLM HOSPITALAR EIRELI,5200.00,,nao_coletado,0,0
SEI-270006/023482/2025,NSA DISTRIBUIDORA DE MEDICAMENTOS EIRELLI,5196.00,,nao_coletado,0,0
SEI-270006/038864/2025,LABORATÓRIOS B. BRAUN S.A,5187.00,,nao_coletado,0,0
SEI-270006/020449/2025,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA - FILIAL,5178.00,,nao_coletado,0,0
SEI-270060/000173/2024,STERI-GRAU PRODUTOS HOSPITALARES LTDA - ME,5153.50,,nao_coletado,0,0
SEI-270007/016896/2026,MEDFUTURA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS DE SAÚDE LTDA,5109.00,,nao_coletado,0,0
SEI-270006/030860/2025,TARGET MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA ME,5088.00,,nao_coletado,0,0
SEI-270006/008938/2025,RIO MEIER COMERCIO DE MATERIAIS ODONTO-HOSPITALARES LTDA,5038.88,,nao_coletado,0,0
SEI-270007/014080/2026,DISTRIBUIDORA DE MEDICAMENTOS SANTE LTDA,5025.00,,nao_coletado,0,0
SEI-270006/005713/2025,DISTRIBUIÇÃO DE MEDICAMENTOS PAMED LTDA,5012.00,,nao_coletado,0,0
SEI-270006/021111/2024,HEALTH CARE COMÉRCIO DE MATERIAIS MEDICO CIRURGICO E HOSPITALAR LTDA,4968.00,,nao_coletado,0,0
SEI-270006/015373/2025,ACCORD FARMACÊUTICA LTDA,4964.00,,nao_coletado,0,0
SEI-270060/000657/2024,LABORATÓRIOS B. BRAUN S.A,4904.00,,nao_coletado,0,0
SEI-270006/027956/2025,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA - FILIAL,4900.00,,nao_coletado,0,0
SEI-270006/007493/2025,MEDFUTURA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS DE SAÚDE LTDA,4870.50,,nao_coletado,0,0
SEI-270006/034111/2025,ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA ME (MATRIZ),4862.20,,nao_coletado,0,0
SEI-270006/011233/2026,NEWARIS LIFESCIENCES LTDA,4824.00,,nao_coletado,0,0
SEI-270006/000661/2025,TARGET MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA ME,4801.60,,nao_coletado,0,0
SEI-270006/021118/2024,J.PINHEIRO MATERIAIS MEDICOS E ODONTOLOGICOS LTDA.,4785.80,,nao_coletado,0,0
SEI-270060/000818/2024,UNIQUE DISTRIBUIDORA DE MEDICAMENTOS EIRELI,4785.00,,nao_coletado,0,0
SEI-270006/024737/2025,PRODUTOS CRÚRGICOS SERRA DA ESTRELA LTDA,4740.00,,nao_coletado,0,0
SEI-270006/035666/2025,RIO MEIER COMERCIO DE MATERIAIS ODONTO-HOSPITALARES LTDA,4731.82,,nao_coletado,0,0
SEI-270006/024050/2025,TARGET MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA ME,4703.76,,nao_coletado,0,0
SEI-270006/003533/2026,DISTRIBUIÇÃO DE MEDICAMENTOS PAMED LTDA,4686.00,,nao_coletado,0,0
SEI-270006/030667/2025,DISTRIBUIDORA DE MEDICAMENTOS SANTE LTDA,4640.00,,nao_coletado,0,0
SEI-270006/003492/2026,MEDFUTURA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS DE SAÚDE LTDA,4605.00,,nao_coletado,0,0
SEI-270006/029464/2024,MINDMED HOSPITALAR LTDA,4528.80,,nao_coletado,0,0
SEI-270006/031991/2024,MEDFUTURA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS DE SAÚDE LTDA,4511.82,,nao_coletado,0,0
SEI-270060/000828/2024,CIRÚRGICA SÃO FELIPE PRODUTOS PARA SAÚDE  -EIRELI,4500.00,,nao_coletado,0,0
SEI-270006/009041/2026,ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA ME (MATRIZ),4500.00,,nao_coletado,0,0
SEI-270006/000068/2026,ASLI COMERCIAL LTDA,4464.00,,nao_coletado,0,0
SEI-270006/011548/2024,RL SURGICAL CARE LTDA,4463.50,,nao_coletado,0,0
SEI-270006/011059/2026,UNIQUE DISTRIBUIDORA DE MEDICAMENTOS EIRELI,4435.00,,nao_coletado,0,0
SEI-270006/028821/2024,DLW COMERCIAL DISTRIBUIDORA LTDA,4372.70,,nao_coletado,0,0
SEI-270060/000831/2024,MEDMACH SOLUCOES HOSPITALARES LTDA,4350.70,,nao_coletado,0,0
SEI-270006/021619/2025,NEW LIFE MATERIAIS E EQUIPAMENTOS CIRÚRGICOS LTDA-EPP,4342.80,,nao_coletado,0,0
SEI-270006/034112/2025,TRES PHARMA DISTRIBUIDORA E SERVIÇOS LTDA,4334.74,,nao_coletado,0,0
SEI-270006/036445/2025,DISTRIBUIDORA DE MEDICAMENTOS SANTE LTDA,4236.60,,nao_coletado,0,0
SEI-270006/015247/2025,MULTIFARMA COMÉRCIO E REPRESENTAÇÕES LTDA,4228.00,,nao_coletado,0,0
SEI-270006/026200/2024,HEALTH CARE COMÉRCIO DE MATERIAIS MEDICO CIRURGICO E HOSPITALAR LTDA,4222.80,,nao_coletado,0,0
SEI-270060/000421/2024,INDÚSTRIA QUÍMICA DO ESTADO DE GOIAS S/A IQUEGO,4200.00,,nao_coletado,0,0
SEI-270060/000561/2024,ANTIBIOTICOS DO BRASIL LTDA (FILIAL),4200.00,,nao_coletado,0,0
SEI-270006/002124/2025,TARGET MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA ME,4185.00,,nao_coletado,0,0
SEI-270006/016654/2025,KGP FARMA DISTRIBUIDORA DE MEDICAMENTOS LTDA,4185.00,,nao_coletado,0,0
SEI-270006/030886/2024,ESPECIFARMA COMERCIO DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA,4178.00,,nao_coletado,0,0
SEI-270006/031984/2024,VOLPHARMA DISTRIBUIDORA DE PRODUTOS HOSPITALARES E FARMACEUTICOS LTDA,4161.32,,nao_coletado,0,0
SEI-270006/005013/2024,MINDMED HOSPITALAR LTDA,4080.00,,nao_coletado,0,0
SEI-270060/000433/2024,CFC  COMERCIO DE PRODUTOS MEDICOS HOSPITALARES EIRELI,4080.00,,nao_coletado,0,0
SEI-270006/025090/2025,TARGET MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA ME,4070.40,,nao_coletado,0,0
SEI-270006/006708/2025,LABORATÓRIOS B. BRAUN S.A,4041.00,,nao_coletado,0,0
SEI-270006/031526/2024,LABORATÓRIOS B. BRAUN S.A,4024.00,,nao_coletado,0,0
SEI-270006/005726/2024,MEDMACH SOLUCOES HOSPITALARES LTDA,4017.60,,nao_coletado,0,0
SEI-270006/017675/2024,MINDMED HOSPITALAR LTDA,3993.00,,nao_coletado,0,0
SEI-270006/014574/2025,ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA ME (MATRIZ),3991.68,,nao_coletado,0,0
SEI-270006/010680/2024,MEDI-GLOBE BRASIL LTDA,3952.13,,nao_coletado,0,0
SEI-270006/022530/2025,COTAÇÃO COMÉRCIO REPRESENTAÇÃO  IMPORTAÇÃO E EXPORTAÇÃO LTDA,3942.00,,nao_coletado,0,0
SEI-270006/020466/2025,DISTRIBUIDORA DE MEDICAMENTOS SANTE LTDA,3915.50,,nao_coletado,0,0
SEI-270060/000335/2024,IMPULSE PRODUTOS HOSPITALARES LTDA,3910.90,,nao_coletado,0,0
SEI-270060/009408/2024,DENT SERV COMÉRCIO E SERVIÇOS CORRELATOS DE SAÚDE LTDA,3900.00,,nao_coletado,0,0
SEI-270006/010809/2024,RTS RIO S/A ,3900.00,,nao_coletado,0,0
SEI-270006/019742/2024,TOTAL PRODUTOS E SERVICOS HOSPITALARES LTDA,3887.00,,nao_coletado,0,0
SEI-270120/000031/2024,PRATICA MEDICA COMERCIO E SERVICOS EIRELI - ME,3875.00,,nao_coletado,0,0
SEI-270006/017895/2025,NSA DISTRIBUIDORA DE MEDICAMENTOS EIRELLI,3822.60,,nao_coletado,0,0
SEI-270006/035961/2025,KGP FARMA DISTRIBUIDORA DE MEDICAMENTOS LTDA,3817.13,,nao_coletado,0,0
SEI-270007/019315/2026,DISTRIBUIDORA DE MEDICAMENTOS SANTE LTDA,3810.00,,nao_coletado,0,0
SEI-270006/023922/2024,NOVARTIS BIOCIÊNCIAS S.A.,3798.00,,nao_coletado,0,0
SEI-270006/032649/2024,CRUZEL COMERCIAL LTDA,3740.00,,nao_coletado,0,0
SEI-270006/008261/2024,CRYSSIL FORNECEDORA DE MATERIAIS E SERVIÇOS ESPECIALIZADOS LTDA,3720.96,,nao_coletado,0,0
SEI-270006/019195/2025,NSA DISTRIBUIDORA DE MEDICAMENTOS EIRELLI,3710.00,,nao_coletado,0,0
SEI-270060/000327/2024,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA - FILIAL,3633.00,,nao_coletado,0,0
SEI-270006/010909/2026,DISTRIBUIDORA DE MEDICAMENTOS SANTE LTDA,3614.20,,nao_coletado,0,0
SEI-270060/000179/2024,CROMO COMERCIO E DISTRIBUICAO DE MATERIAIS ODONTO-MEDICO HOSPITALARES LTDA.,3600.00,,nao_coletado,0,0
SEI-270060/000456/2024,MEDILAR IMPORTAÇÃO E DISTRIBUIÇÃO DE PRODUTOS MÉDICO HOSPITALALRES S/A ,3600.00,,nao_coletado,0,0
SEI-270006/009048/2025,SILITEC PRODUTOS HOSPITALARES LTDA,3600.00,,nao_coletado,0,0
SEI-270006/037848/2025,SURGICAL MED COMÉRCIO DE IMPORTAÇÃO DE MATERIAIS MÉDICOS LTDA,3598.40,,nao_coletado,0,0
SEI-270006/034838/2024,TOTAL PRODUTOS E SERVICOS HOSPITALARES LTDA,3588.00,,nao_coletado,0,0
SEI-270006/030925/2025,ESPECIFARMA COMERCIO DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA,3575.00,,nao_coletado,0,0
SEI-270006/007614/2026,BAXTER HOSPITALAR LTDA,3536.84,,nao_coletado,0,0
SEI-270006/028298/2024,INDÚSTRIA QUÍMICA DO ESTADO DE GOIAS S/A IQUEGO,3500.00,,nao_coletado,0,0
SEI-270060/013153/2025,"HTS TECNOLOGIA EM SAÚDE, COMÉRCIO, IMPORTAÇÃO E EXPORTAÇÃO LTDA",3499.50,,nao_coletado,0,0
SEI-270060/000418/2024,UNIQUE DISTRIBUIDORA DE MEDICAMENTOS EIRELI,3450.00,,nao_coletado,0,0
SEI-270006/009354/2024,T. D. & V. COMERCIO DE PRODUTOS ODONTOLOGICOS E HOSPITALARES LTDA - ME,3440.00,,nao_coletado,0,0
SEI-270005/000519/2026,OFFICE SOLUÇÃO EM OMERCIO DE MOVEIS PARA ESCRITORIO EIRELI,3438.00,,nao_coletado,0,0
SEI-270006/007595/2025,MED LAGOS CIRÚRGICA IMPORTAÇÃO E EXPORTAÇÃO LTDA,3422.20,,nao_coletado,0,0
SEI-270060/000554/2024,MEDFUTURA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS DE SAÚDE LTDA,3404.70,,nao_coletado,0,0
SEI-270007/029010/2024,DENTECK AR CONDICIONADO LTDA,3400.00,,nao_coletado,0,0
SEI-270006/020117/2024,TARGET MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA ME,3390.00,,nao_coletado,0,0
SEI-270006/009016/2026,NSA DISTRIBUIDORA DE MEDICAMENTOS EIRELLI,3389.26,,nao_coletado,0,0
SEI-270006/013264/2025,REPREMIG REPRESENTAÇÃO E COMERCIO DE MINAS GERAIS LTDA,3375.00,,nao_coletado,0,0
SEI-270006/012186/2025,R2  S ABRAHÃO COMÉRCIO E SERVIÇOS LTDA,3359.01,,nao_coletado,0,0
SEI-270006/031740/2024,LIGA HOSPITALAR EIRELI,3309.90,,nao_coletado,0,0
SEI-270006/000146/2026,MED LAGOS CIRÚRGICA IMPORTAÇÃO E EXPORTAÇÃO LTDA,3306.00,,nao_coletado,0,0
SEI-270006/030881/2025,HUNTER CIENTIFICA COMERCIAL E SERVIÇOS LTDA,3303.00,,nao_coletado,0,0
SEI-270060/009070/2024,MINDMED HOSPITALAR LTDA,3300.30,,nao_coletado,0,0
SEI-270006/007506/2025,TARGET MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA ME,3300.00,,nao_coletado,0,0
SEI-270060/000253/2024,MINDMED HOSPITALAR LTDA,3276.00,,nao_coletado,0,0
SEI-270006/003391/2026,DISTRIBUIDORA DE MEDICAMENTOS SANTE LTDA,3272.50,,nao_coletado,0,0
SEI-270006/028344/2025,GADALI MEDICAL COMERCIO PRODUTOS MEDICO HOSPITALAR LTDA,3257.80,,nao_coletado,0,0
SEI-270006/029983/2024,MINDMED HOSPITALAR LTDA,3236.32,,nao_coletado,0,0
SEI-270060/034015/2024,MINDMED HOSPITALAR LTDA,3232.00,,nao_coletado,0,0
SEI-270006/033923/2024,ACCORD FARMACÊUTICA LTDA,3200.00,,nao_coletado,0,0
SEI-270006/036639/2025,TARGET MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA ME,3192.00,,nao_coletado,0,0
SEI-270006/009425/2024,PROTWORK MATERIAIS CIRÚRGICOS LTDA,3180.60,,nao_coletado,0,0
SEI-270006/034956/2024,TARGET MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA ME,3164.00,,nao_coletado,0,0
SEI-270060/000260/2024,MINDMED HOSPITALAR LTDA,3150.00,,nao_coletado,0,0
SEI-270006/029113/2024,MINDMED HOSPITALAR LTDA,3150.00,,nao_coletado,0,0
SEI-270006/008634/2025,ÂNCORA DISTRIBUIDORA DE MEDICAMENTOS LTDA,3141.58,,nao_coletado,0,0
SEI-270060/000115/2024,IS 8 INTERNATIONAL SUPPLIES IMP. E COM. PROD. HOSPITALARES LTDA.,3128.00,,nao_coletado,0,0
SEI-270060/018587/2024,ORTOM INDÚSTRIA TÊXTIL LTDA - ME,3119.40,,nao_coletado,0,0
SEI-270006/025298/2024,ORTOM INDÚSTRIA TÊXTIL LTDA - ME,3100.00,,nao_coletado,0,0
SEI-270006/025339/2024,BRAZEN LTDA,3005.00,,nao_coletado,0,0
SEI-270060/000617/2024,PRODUTOS CRÚRGICOS SERRA DA ESTRELA LTDA,3000.00,,nao_coletado,0,0
SEI-270060/000728/2024,ORTOM INDÚSTRIA TÊXTIL LTDA - ME,2979.12,,nao_coletado,0,0
SEI-270006/026194/2024,VERTICAL RJ SOLUÇÕES PARA SAÚDE LTDA,2964.00,,nao_coletado,0,0
SEI-270006/011622/2025,MULTIFARMA COMÉRCIO E REPRESENTAÇÕES LTDA,2912.00,,nao_coletado,0,0
SEI-270006/020296/2024,MINDMED HOSPITALAR LTDA,2880.00,,nao_coletado,0,0
SEI-270006/035021/2024,UNIQUE DISTRIBUIDORA DE MEDICAMENTOS EIRELI,2880.00,,nao_coletado,0,0
SEI-270060/003277/2023,R2  S ABRAHÃO COMÉRCIO E SERVIÇOS LTDA,2868.00,,nao_coletado,0,0
SEI-270006/010133/2026,UNIQUE DISTRIBUIDORA DE MEDICAMENTOS EIRELI,2820.00,,nao_coletado,0,0
SEI-270006/004592/2024,PLASVIVO DISTRIBUIDORA DE ARTIGOS EM GERAL LTDA,2814.00,,nao_coletado,0,0
SEI-270006/007926/2025,LABORATÓRIOS B. BRAUN S.A,2792.00,,nao_coletado,0,0
SEI-270006/020303/2024,MINDMED HOSPITALAR LTDA,2760.70,,nao_coletado,0,0
SEI-270120/000101/2024,JF FARMA DISTRIBUIDORA DE PRODUTOS FARMACÊUTICOS LTDA-EPP,2756.25,,nao_coletado,0,0
SEI-270006/031978/2024,ESSENCIAL RIO DISTRIBUIDORA DE PRODUTOS MEDICOS E HOSPITALARES LTDA,2750.00,,nao_coletado,0,0
SEI-270006/036469/2025,UNIQUE DISTRIBUIDORA DE MEDICAMENTOS EIRELI,2738.30,,nao_coletado,0,0
SEI-270006/034961/2025,MED LAGOS CIRÚRGICA IMPORTAÇÃO E EXPORTAÇÃO LTDA,2736.00,,nao_coletado,0,0
SEI-270006/036187/2025,CONQUISTA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA,2729.70,,nao_coletado,0,0
SEI-270006/025084/2025,ESPECIFARMA COMERCIO DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA,2723.00,,nao_coletado,0,0
SEI-270006/011036/2025,MODENA PRODUTOS E SOLUCOES PARA SAUDE LTDA,2700.48,,nao_coletado,0,0
SEI-270006/031515/2024,COSTA CAMARGO COMERCIO DE PRODUTOS HOSPITALARES LTDA (MATRIZ),2699.90,,nao_coletado,0,0
SEI-270060/000605/2024,UNIQUE DISTRIBUIDORA DE MEDICAMENTOS EIRELI,2691.00,,nao_coletado,0,0
SEI-270006/010715/2024,FAITHCARE MEDICAL LTDA ME,2640.00,,nao_coletado,0,0
SEI-270006/003397/2026,RIO MEIER COMERCIO DE MATERIAIS ODONTO-HOSPITALARES LTDA,2625.88,,nao_coletado,0,0
SEI-270006/008136/2025,ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA ME (MATRIZ),2610.00,,nao_coletado,0,0
SEI-270060/013232/2025,MASTER MEDICAL COMERCIO DE PRODUTOS HOSPITALARES EIRELI,2610.00,,nao_coletado,0,0
SEI-270006/031911/2024,MINDMED HOSPITALAR LTDA,2592.00,,nao_coletado,0,0
SEI-270006/023496/2024,MINDMED HOSPITALAR LTDA,2591.90,,nao_coletado,0,0
SEI-270006/029503/2024,COSTA CAMARGO COMERCIO DE PRODUTOS HOSPITALARES LTDA (MATRIZ),2578.00,,nao_coletado,0,0
SEI-270005/000224/2026,"MIGUEL HERNANDEZ INDUSTRIA, COMERCIO DE EQUIPAMENTOS DE SEGURANCA LTDA",2524.20,,nao_coletado,0,0
SEI-270006/010428/2024,HUNTER CIENTIFICA COMERCIAL E SERVIÇOS LTDA,2509.50,,nao_coletado,0,0
SEI-270006/015057/2025,FHORMA COMERCIO E REPRESENTAÇÕES LTDA. ME,2497.00,,nao_coletado,0,0
SEI-270060/000250/2024,ESSENCIAL RIO DISTRIBUIDORA DE PRODUTOS MEDICOS E HOSPITALARES LTDA,2496.50,,nao_coletado,0,0
SEI-270006/024025/2025,HUNTER CIENTIFICA COMERCIAL E SERVIÇOS LTDA,2470.50,,nao_coletado,0,0
SEI-270006/037824/2025,COLOPLAST DO BRASIL LTDA,2448.00,,nao_coletado,0,0
SEI-270006/010490/2025,HEALTH CARE COMÉRCIO DE MATERIAIS MEDICO CIRURGICO E HOSPITALAR LTDA,2361.60,,nao_coletado,0,0
SEI-270006/036400/2025,HALEX ISTAR INDÚSTRIA FARMACÊUTICA S/A,2340.00,,nao_coletado,0,0
SEI-270060/000261/2024,UNIQUE DISTRIBUIDORA DE MEDICAMENTOS EIRELI,2339.20,,nao_coletado,0,0
SEI-270006/020860/2024,TERAMED PRODUTOS PARA SAÚDE LTDA,2265.00,,nao_coletado,0,0
SEI-270006/005656/2025,MINDMED HOSPITALAR LTDA,2246.40,,nao_coletado,0,0
SEI-270006/021628/2025,ORTOBENS DISTRIBUIDORA DE PRODUTOS HOSPITALARES,2243.52,,nao_coletado,0,0
SEI-270060/000178/2024,RALIC COMERCIO E DISTRIBUICAO LTDA,2240.00,,nao_coletado,0,0
SEI-270006/026266/2025,TARGET MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA ME,2229.14,,nao_coletado,0,0
SEI-270060/000419/2024,ESSENCIAL RIO DISTRIBUIDORA DE PRODUTOS MEDICOS E HOSPITALARES LTDA,2200.00,,nao_coletado,0,0
SEI-270006/025278/2025,JF FARMA DISTRIBUIDORA DE PRODUTOS FARMACÊUTICOS LTDA-EPP,2168.40,,nao_coletado,0,0
SEI-270060/003136/2023,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA - FILIAL,2160.00,,nao_coletado,0,0
SEI-270006/000517/2024,MARCK SERVIÇOS E DISTRIBUIÇÃO DE EQUIPAMENTOS DE SEGURANÇA EIRELI,2160.00,,nao_coletado,0,0
SEI-270006/000467/2026,FARMACE - INDÚSTRIA QUÍMICO FARMACÊUTICA CEARENSE LTDA,2154.00,,nao_coletado,0,0
SEI-270060/003237/2023,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA - FILIAL,2122.40,,nao_coletado,0,0
SEI-270006/024753/2025,CIENLABOR INDUSTRIA E COMERCIO LTDA,2116.50,,nao_coletado,0,0
SEI-270060/000334/2024,MINDMED HOSPITALAR LTDA,2100.00,,nao_coletado,0,0
SEI-270006/028716/2025,DISTRIBUIDORA DE MEDICAMENTOS SANTE LTDA,2100.00,,nao_coletado,0,0
SEI-270120/002410/2023,FARMACE - INDÚSTRIA QUÍMICO FARMACÊUTICA CEARENSE LTDA,2080.00,,nao_coletado,0,0
SEI-270005/001931/2025,SUD COMÉRCIO E IMPORTAÇÃO LTDA,2080.00,,nao_coletado,0,0
SEI-270006/018061/2025,FARMACE - INDÚSTRIA QUÍMICO FARMACÊUTICA CEARENSE LTDA,2070.00,,nao_coletado,0,0
SEI-270006/028751/2024,UP DISTRIBUIDORA LTDA,2049.50,,nao_coletado,0,0
SEI-270060/000166/2024,M.B. MARTINS AGROPECUARIA - EPP,2049.00,,nao_coletado,0,0
SEI-270006/000095/2026,DISTRIBUIDORA DE MEDICAMENTOS SANTE LTDA,2016.50,,nao_coletado,0,0
SEI-270005/001933/2025,DELVA FABRICAÇÃO DE PEÇAS EM METAIS LTDA,2015.00,,nao_coletado,0,0
SEI-270006/018305/2025,TERAMED PRODUTOS PARA SAÚDE LTDA,2010.00,,nao_coletado,0,0
SEI-270006/030907/2025,DONEGATE DISTRIBUIDORA LTDA-ME,2000.00,,nao_coletado,0,0
SEI-270006/000462/2026,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA - FILIAL,1976.00,,nao_coletado,0,0
SEI-270006/011165/2026,MED LAGOS CIRÚRGICA IMPORTAÇÃO E EXPORTAÇÃO LTDA,1976.00,,nao_coletado,0,0
SEI-270006/030829/2025,MEDGLOBAL DISTRIBUIDORA DE MATERIAL MÉDICO HOSPITALAR LTDA,1974.05,,nao_coletado,0,0
SEI-270006/000720/2024,LEMARC PRODUTOS MÉDICOS HOSPITALARES LTDA-ME,1962.00,,nao_coletado,0,0
SEI-270006/027092/2024,BIOLINE FIOS CIRÚRGICOS LTDA,1947.36,,nao_coletado,0,0
SEI-270060/000783/2024,STERI-GRAU PRODUTOS HOSPITALARES LTDA - ME,1944.00,,nao_coletado,0,0
SEI-270006/012329/2026,DONEGATE DISTRIBUIDORA LTDA-ME,1938.00,,nao_coletado,0,0
SEI-270006/011393/2024,ESSENCIAL RIO DISTRIBUIDORA DE PRODUTOS MEDICOS E HOSPITALARES LTDA,1919.28,,nao_coletado,0,0
SEI-270060/000679/2024,MINDMED HOSPITALAR LTDA,1904.00,,nao_coletado,0,0
SEI-270006/003394/2024,UNIQUE DISTRIBUIDORA DE MEDICAMENTOS EIRELI,1884.00,,nao_coletado,0,0
SEI-270060/000727/2024,CAMINHA`S COMERCIAL LTDA,1876.20,,nao_coletado,0,0
SEI-270060/000226/2024,GA MEDICAL LTDA ,1872.00,,nao_coletado,0,0
SEI-270006/027108/2024,BIOLINE FIOS CIRÚRGICOS LTDA,1870.80,,nao_coletado,0,0
SEI-270006/006352/2026,NSA DISTRIBUIDORA DE MEDICAMENTOS EIRELLI,1843.50,,nao_coletado,0,0
SEI-270006/024738/2025,TARGET MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA ME,1840.00,,nao_coletado,0,0
SEI-270006/024756/2025,TARGET MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA ME,1826.28,,nao_coletado,0,0
SEI-270060/000160/2024,ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA ME (MATRIZ),1820.00,,nao_coletado,0,0
SEI-270006/035027/2024,ACCORD FARMACÊUTICA LTDA,1798.00,,nao_coletado,0,0
SEI-270006/032644/2024,MINDMED HOSPITALAR LTDA,1794.00,,nao_coletado,0,0
SEI-270006/007217/2025,TARGET MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA ME,1737.00,,nao_coletado,0,0
SEI-270006/020378/2025,MEDICAMENTAL HOSPITALAR LTDA,1731.60,,nao_coletado,0,0
SEI-270006/014827/2024,FARMACE - INDÚSTRIA QUÍMICO FARMACÊUTICA CEARENSE LTDA,1720.00,,nao_coletado,0,0
SEI-270006/018296/2025,VERTICAL RJ SOLUÇÕES PARA SAÚDE LTDA,1718.00,,nao_coletado,0,0
SEI-270006/010144/2026,ONCOVIT DISTRIBUIDORA DE MEDICAMENTOS LTDA ME (MATRIZ),1692.20,,nao_coletado,0,0
SEI-270006/007496/2025,HUNTER CIENTIFICA COMERCIAL E SERVIÇOS LTDA,1672.50,,nao_coletado,0,0
SEI-270006/021512/2025,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA - FILIAL,1668.00,,nao_coletado,0,0
